"","i","j","t","prob","collabType"
"373","15","32","2","0.00660922452502667","REGIONAL"
"374","15","40","2","0.0100075684212257","REGIONAL"
"375","15","43","2","0.00660922452502667","REGIONAL"
"376","15","46","2","0.00102343245398648","REGIONAL"
"377","15","50","2","0.00660922452502667","REGIONAL"
"378","15","51","2","0.00102343245398648","REGIONAL"
"379","15","52","2","0.00102343245398648","REGIONAL"
"380","15","53","2","0.00102343245398648","REGIONAL"
"381","15","54","2","0.00102343245398648","REGIONAL"
"382","15","57","2","0.00102343245398648","REGIONAL"
"383","15","58","2","0.00102343245398648","REGIONAL"
"384","15","60","2","0.00102343245398648","REGIONAL"
"385","15","62","2","0.00660922452502667","REGIONAL"
"386","15","64","2","0.00102343245398648","REGIONAL"
"387","15","66","2","0.00102343245398648","REGIONAL"
"388","15","67","2","0.00102343245398648","REGIONAL"
"389","15","69","2","0.00102343245398648","REGIONAL"
"390","15","70","2","0.00102343245398648","REGIONAL"
"391","15","71","2","0.00102343245398648","REGIONAL"
"392","15","74","2","0.00102343245398648","REGIONAL"
"393","15","76","2","0.00102343245398648","REGIONAL"
"394","15","77","2","0.00102343245398648","REGIONAL"
"395","15","79","2","0.00102343245398648","REGIONAL"
"396","15","80","2","0.00102343245398648","REGIONAL"
"397","15","82","2","0.00102343245398648","REGIONAL"
"398","15","84","2","0.00102343245398648","REGIONAL"
"399","15","89","2","0.00102343245398648","REGIONAL"
"400","15","91","2","0.00435261593146237","REGIONAL"
"401","15","92","2","0.00850168066417673","REGIONAL"
"402","15","95","2","0.00102343245398648","REGIONAL"
"403","15","97","2","0.00102343245398648","REGIONAL"
"404","15","99","2","0.00102343245398648","REGIONAL"
"405","16","2","2","0.000611123678492719","REGIONAL"
"406","16","12","2","0.000611123678492719","REGIONAL"
"407","16","15","2","0.00102343245398648","REGIONAL"
"408","16","18","2","0.0503010459328246","REGIONAL"
"409","16","19","2","0.000611123678492719","REGIONAL"
"410","16","20","2","0.0503010459328246","REGIONAL"
"411","16","21","2","0.000611123678492719","REGIONAL"
"412","16","26","2","0.000611123678492719","REGIONAL"
